candidateId,value,universidad homologada
63128e34844cb4003f22bf20,Instituto Superior Tecnológico Cibertec,Instituto Superior Tecnológico Cibertec
63128e34844cb4003f22c328,Certus,Certus
63128e34844cb4003f22c60a,Univerisdad Tecnologica Del Peru,Univerisdad Tecnologica Del Peru
63128e34844cb4003f22c60a,Instituto Cultural Peruano Norteamericano,Instituto Cultural Peruano Norteamericano
63128e34844cb4003f22c3e8,Certus,Certus
63128e34844cb4003f22c3e8,Certus,Certus
6312a4a8e5ee99003f086352,Certus,Certus
6312a4a8e5ee99003f086b68,Isil,Isil
6312a4a8e5ee99003f086b68,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a4a8e5ee99003f085b72,Gestión De Recursos Humanos,Gestión De Recursos Humanos
63128e34844cb4003f22bdac,Instituto De Formación Bancaria,Instituto De Formación Bancaria
63128e34844cb4003f22c292,Universidad Cesar Vallejo - Ucv,Universidad Cesar Vallejo - Ucv
6312a4a8e5ee99003f086a54,Ifb Certus,Ifb Certus
6312a4a8e5ee99003f086208,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
6312a4a8e5ee99003f085c74,Instituto Cultural Peruano Norteamericano,Instituto Cultural Peruano Norteamericano
6312a4a8e5ee99003f085c74,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631360d46442660008f3b5fd,Instituto Certus,Instituto Certus
6312a4a8e5ee99003f0860e2,Cibertec,Cibertec
6312a4a8e5ee99003f0860e2,Instituto Idiomas Católica,Instituto Idiomas Católica
6312a4a8e5ee99003f0868fe,Cajero Bancario Comercial,Cajero Bancario Comercial
63128e34844cb4003f22c208,Certus,Certus
6312a4a8e5ee99003f085b9c,Certus,Certus
6312a4a8e5ee99003f085b9c,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas - Upc
63128e34844cb4003f22c86e,Universidad Cesar Vallejo,Universidad Cesar Vallejo
6313642af4622c0008c1e993,Zegel Ipae,Zegel Ipae
6313642af4622c0008c1e993,Ifb - Certus,Ifb - Certus
631365440d11cc000ad328eb,Idat,Idat
6312a4a8e5ee99003f086568,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e33844cb4003f22b87e,Upc,Upc
63128e34844cb4003f22baa0,Instituto San Pablo,Instituto San Pablo
6312a4a8e5ee99003f085d2e,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
6312a4a8e5ee99003f08635e,Cesca,Cesca
63128e33844cb4003f22b8fc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c61c,Instituto San Ignacio De Loyola - Isil,Instituto San Ignacio De Loyola - Isil
63128e34844cb4003f22c61c,Instituto Sise,Instituto Sise
63128e34844cb4003f22c61c,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63136f1f8ad71a0008d72e33,Icpna,Icpna
63136f1f8ad71a0008d72e33,Istp Carlos Cueto Fernandini,Istp Carlos Cueto Fernandini
6312a4a8e5ee99003f085bd8,Idat,Idat
6312a4a8e5ee99003f085bd8,Universidad Ricardo Palma,Universidad Ricardo Palma
6312a4a8e5ee99003f0865e0,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a4a8e5ee99003f0865e0,Idat,Idat
6312a4a8e5ee99003f0865e0,Cepeban,Cepeban
6312a4a8e5ee99003f085644,Instituto El Buen Pastor,Instituto El Buen Pastor
63128e34844cb4003f22be4e,Ucv,Ucv
63128e34844cb4003f22be4e,Icpna,Icpna
6312a4a8e5ee99003f085fb0,Universidad Privada Del Norte - Upn,Universidad Privada Del Norte - Upn
63128e34844cb4003f22bb36,Certus,Certus
63128e34844cb4003f22bb36,Certus,Certus
63128e34844cb4003f22bb36,Idat,Idat
6312a4a8e5ee99003f086c04,Universidad De San Martin De Porres - Usmp,Universidad de San Martín de Porres
6312a4a8e5ee99003f086c04,Escuela De Comercio Exterior - Adex,Escuela De Comercio Exterior - Adex
63128e34844cb4003f22c928,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
6312a4a8e5ee99003f086028,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a4a8e5ee99003f085dfa,Upc,Upc
63128e34844cb4003f22c616,Certus,Certus
63128e34844cb4003f22c616,Iei Estados Unidos,Iei Estados Unidos
63128e34844cb4003f22c43c,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63128e34844cb4003f22c43c,Instituto De Educcacion Superior Feliz De La Rosa,Instituto De Educcacion Superior Feliz De La Rosa
63128e34844cb4003f22c1fc,Idat,Idat
63128e34844cb4003f22bab2,Inca Garcilazo De La Vega Uigv,Inca Garcilazo De La Vega Uigv
6312a4a8e5ee99003f0869b8,Certus,Certus
63128e34844cb4003f22c9e8,Certus Ifb,Certus Ifb
63128e34844cb4003f22c9e8,Icpna,Icpna
6312a4a8e5ee99003f08650e,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a43d844cb4003f22e548,Universidad César Vallejo,Universidad César Vallejo
6312a4a9e5ee99003f086d54,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
63128e34844cb4003f22c088,Certus,Certus
63128e34844cb4003f22c088,Esther Festini Ramos De Ocampo,Esther Festini Ramos De Ocampo
6312a4a8e5ee99003f0864b4,César Vallejo,César Vallejo
6312a4a8e5ee99003f08553c,Isil,Isil
6312a4a8e5ee99003f08553c,Icpna,Icpna
6313b3b303ed1f00085e9ce5,Cepeban,Cepeban
6312a4a8e5ee99003f085998,Instituto Superior Sise,Instituto Superior Sise
6312a4a9e5ee99003f086d18,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63128e34844cb4003f22c74e,Cesar Vallejo,Cesar Vallejo
6312a4a8e5ee99003f085d40,Iestp Cibertec,Iestp Cibertec
6313e0db8ad71a0008d743d8,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
6312a4a8e5ee99003f08639a,Utp,Utp
6312a4a8e5ee99003f08639a,Certus,Certus
63128e34844cb4003f22c3e2,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
6312a43d844cb4003f22e4d6,Universidad Nacional De Trujillo,Universidad Nacional de Trujillo
6313ef9e6442660008f3d251,Surco,Surco
63128e34844cb4003f22c490,Instituto De Educación Superior Privado Certus,Instituto De Educación Superior Privado Certus
6313f5e95073940008a2690d,Certus,Certus
6313f3970d11cc000ad34904,Instituto Sise,Instituto Sise
6312a4a8e5ee99003f0867c0,Ceprebank,Ceprebank
6312a4a8e5ee99003f0867c0,Universidad Peruana De Las Americas,Universidad Peruana De Las Americas
6312a4a8e5ee99003f0867c0,Icpna,Icpna
6312a4a8e5ee99003f0867c0,Eiger,Eiger
6312a4a8e5ee99003f0867c0,Ss.cc Reina De La Paz,Ss.cc Reina De La Paz
6312a4a8e5ee99003f086298,Cepeban,Cepeban
6312a43d844cb4003f22e62c,Universidad Privada Del Norte - Unp,Universidad Privada Del Norte - Unp
6312a43d844cb4003f22e62c,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
6312a43d844cb4003f22e62c,Instituto Tecnológico Del Norte  - Itn,Instituto Tecnológico Del Norte  - Itn
6312a4a8e5ee99003f0856da,Universidad Nacional Hermilio Valdizán,Universidad Nacional Hermilio Valdizán
63143bd6f4622c0008c2105b,Universidad Nacional Del Callao,Universidad Nacional del Callao
63128e34844cb4003f22c136,Universidad Nacional Del Callao,Universidad Nacional del Callao
6312a4a8e5ee99003f085d58,Británico,Británico
6312a4a8e5ee99003f085d58,Universidad Nacional Federico Villarreal - Unfv,Universidad Nacional Federico Villarreal
6312a4a8e5ee99003f0858a8,Universidad Cesar Vallejo,Universidad Cesar Vallejo
6312a4a8e5ee99003f0858a8,Cepeban Centro Peruano De Estudios Bancarios,Cepeban Centro Peruano De Estudios Bancarios
63128e34844cb4003f22c6dc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a4a8e5ee99003f08636a,Idat,Idat
63149b665073940008a2730b,Certus,Certus
63128e33844cb4003f22b8f0,Camex,Camex
63128e33844cb4003f22b8f0,Cibertec,Cibertec
63128e33844cb4003f22b8f0,Instituto Superior Sise,Instituto Superior Sise
6312a43d844cb4003f22e2fc,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a4a8e5ee99003f0858cc,Certus,Certus
63128e34844cb4003f22c12a,Organización Y  Sistemas,Organización Y  Sistemas
63128e34844cb4003f22c2b6,Certus,Certus
63128e34844cb4003f22c2b6,Gran Bretaña 3056,Gran Bretaña 3056
63128e34844cb4003f22bc32,Universidad Privada Del Norte - Unp,Universidad Privada Del Norte - Unp
63128e34844cb4003f22bc32,Icpna,Icpna
6314d39b0d11cc000ad35818,Universidad Cesar Vallejo - Ucv,Universidad Cesar Vallejo - Ucv
6312a4a8e5ee99003f08647e,Asistente De Planillas,Asistente De Planillas
6312a4a8e5ee99003f08647e,Asistente Administrativo Gerencial,Asistente Administrativo Gerencial
6312a4a8e5ee99003f08647e,I.e.s.t.p “computron”,I.e.s.t.p “computron”
6312a4a8e5ee99003f0867fc,Certus,Certus
6314e52503ed1f00085eb689,Colegio,Colegio
6314e1d88ad71a0008d756ea,Ifb,Ifb
6314ee9ff4622c0008c21876,Instituto Formación Bancaria ( Ifb),Instituto Formación Bancaria ( Ifb)
6314ee9ff4622c0008c21876,Instituto Sise,Instituto Sise
6312a4a9e5ee99003f086d42,San Ignacio De Loyola,San Ignacio De Loyola
63128e34844cb4003f22c580,Avansys,Avansys
6311f01a0d11cc000ad2c8c3,Idat,Idat
6311f01a0d11cc000ad2c8c3,Paul Muller,Paul Muller
6312a4a8e5ee99003f085e18,Usil   X Ciclo,Usil   X Ciclo
6312a4a8e5ee99003f08567a,Universidad Esan,Universidad ESAN
631528170d11cc000ad36352,Universidad Tecnologica Del Perù,Universidad Tecnológica del Perú S.A.C.
631528170d11cc000ad36352,Instituto Superior Tecnològico Pùblico Argentina,Instituto Superior Tecnològico Pùblico Argentina
6312a4a8e5ee99003f0868bc,Julio Cesar Tello,Julio Cesar Tello
631539e05073940008a2812c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63153a2603ed1f00085ebe13,Universidad Nacional Pedro Ruiz Gallo - Unprg,Universidad Nacional Pedro Ruiz Gallo - Unprg
6312a4a8e5ee99003f08658c,Universidad Nacional De Educación Enrique Guzmán Y Valle - La Cantuta,Universidad Nacional de Educación Enrique Guzmán y Valle
6312a4a8e5ee99003f085896,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
63128e33844cb4003f22b9b0,Ifb Certus,Ifb Certus
63128e34844cb4003f22c7c6,Certus,Certus
631550095073940008a28525,Isil,Isil
63128e34844cb4003f22c1c0,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63128e34844cb4003f22c1c0,Jack Goldfarb School,Jack Goldfarb School
6312a4a8e5ee99003f08691c,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
6312a4a8e5ee99003f085f62,"Eada Business School - Barcelona, España","Eada Business School - Barcelona, España"
6312a4a8e5ee99003f085f62,Centrum Business School,Centrum Business School
6312a4a8e5ee99003f085f62,Universidad Inca Garcilazo De La Vega,Universidad Inca Garcilazo De La Vega
6315636103ed1f00085ec4bf,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a4a8e5ee99003f0859f8,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631576600d11cc000ad36f95,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6312a4a8e5ee99003f085d6a,Centro Peruano De  Estudios Bancarios - Cepeban,Centro Peruano De  Estudios Bancarios - Cepeban
6312a4a8e5ee99003f085d6a,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6315978df4622c0008c22888,Sise,Sise
63159a330d11cc000ad3742e,Ucv Lima Norte,Ucv Lima Norte
63159a330d11cc000ad3742e,Sise,Sise
6312a4a8e5ee99003f0866b2,Certus,Certus
6315ac5703ed1f00085ecd2d,Universidad César Vallejo,Universidad César Vallejo
6312a4a8e5ee99003f08644e,Universidad Peruana De Ciencias Aplicadas.,Universidad Peruana de Ciencias Aplicadas S.A.C.
63128e34844cb4003f22c022,Zegel Ipae,Zegel Ipae
63128e34844cb4003f22c022,Ie Usil,Ie Usil
6312a4a8e5ee99003f086550,Certus,Certus
63160d575073940008a292fe,Instituto Continental,Instituto Continental
6312a4a8e5ee99003f0860dc,Certus,Certus
631612b88ad71a0008d77107,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631614c8f4622c0008c22eb8,Universidad Los Ángeles De Chimbote,Universidad Los Ángeles De Chimbote
6312a43d844cb4003f22e0a4,Universidad Nacional De Trujillo,Universidad Nacional de Trujillo
631617180d11cc000ad37ba9,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63161d1a8ad71a0008d774c6,San Martin De Porres,San Martin De Porres
6316215e6442660008f403cb,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63162c11844cb4003f239ae9,Instituto Idat,Instituto Idat
63162c11844cb4003f239ae9,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63162f2e5073940008a29fad,Idat,Idat
631631976442660008f40cee,Ifb - Certus,Ifb - Certus
63162c11844cb4003f239ac5,Universidad Nacional Tecnológica De Lima Sur,Universidad Nacional Tecnológica de Lima Sur
63128e34844cb4003f22c826,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63128e34844cb4003f22c826,"Istp ""argentina""","Istp ""argentina"""
63128e33844cb4003f22b86c,Ifb Certus,Ifb Certus
63162c11844cb4003f239a65,Certus,Certus
63163beb8ad71a0008d78224,Uladech Catolica,Uladech Catolica
63163d605073940008a2a842,Universidad Alas Peruanas,Universidad Alas Peruanas
6312a4a8e5ee99003f085c9e,Upc,Upc
6312a4a8e5ee99003f085c9e,Zegel Ipae,Zegel Ipae
631640668ad71a0008d78401,Instituto Superior Tecnologico Sise,Instituto Superior Tecnologico Sise
63162c11844cb4003f239acb,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63128e33844cb4003f22b956,Certus,Certus
631652080d11cc000ad39499,Ifb Certus,Ifb Certus
63128e33844cb4003f22b76a,Isil,Isil
631654a95073940008a2b055,6066 Villa El Salvador,6066 Villa El Salvador
631655f86442660008f419d5,Manuel Arevalo Caceres,Manuel Arevalo Caceres
631657e48ad71a0008d78c3b,Icpna,Icpna
631657e48ad71a0008d78c3b,Cepeban,Cepeban
6312a4a8e5ee99003f086c1c,Certus,Certus
6312a4a8e5ee99003f086c1c,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
631659676442660008f41b15,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica Del Perú - Utp
631659676442660008f41b15,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63165a35f4622c0008c24c09,Zegel Ipae,Zegel Ipae
63165a35f4622c0008c24c09,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63165ab88ad71a0008d78d9a,Senati,Senati
63165ba2f4622c0008c24d0b,Instituto Argentina,Instituto Argentina
631660165073940008a2b5e4,Ifb Certus,Ifb Certus
631662740d11cc000ad39aed,Ricardo Palma,Ricardo Palma
631662740d11cc000ad39aed,Sise,Sise
6316672c6442660008f420c0,Ifb Instituto De Formación Bancaria,Ifb Instituto De Formación Bancaria
6316672c6442660008f420c0,Ie  Brigida Silva De  Ochoa,Ie  Brigida Silva De  Ochoa
63166a6f6442660008f421d8,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63166c310d11cc000ad39dfd,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
631675938ad71a0008d796e6,Idat,Idat
631675938ad71a0008d796e6,C.e.n Julio Cesar Escobar,C.e.n Julio Cesar Escobar
631675e95073940008a2bc9f,Idat,Idat
6312a4a8e5ee99003f0860d0,Británico,Británico
6312a4a8e5ee99003f0860d0,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6312a4a8e5ee99003f0860d0,Maria Milagrosa,Maria Milagrosa
63167df88ad71a0008d798ac,Eiger,Eiger
63167df88ad71a0008d798ac,Eiger,Eiger
63167df88ad71a0008d798ac,Upc,Upc
63167df88ad71a0008d798ac,Cepeban,Cepeban
631683230d11cc000ad3a585,Certus,Certus
631689b30d11cc000ad3a8ff,Universidad Tecnológica Del Perú,Universidad Tecnológica del Perú S.A.C.
631689b30d11cc000ad3a8ff,Certus,Certus
63168cb95073940008a2f9e1,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
6312a4a8e5ee99003f085b3c,Isil,Isil
6316922c03ed1f00085f71cf,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63169860f4622c0008c264e4,Certus,Certus
6316a1c65073940008a30282,Ifb Certus,Ifb Certus
6312a4a8e5ee99003f085d0a,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6316a6eb5073940008a30408,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6316a6eb5073940008a30408,Rosa Luz 5168,Rosa Luz 5168
6316a7a30d11cc000ad3b647,Ifb Certus,Ifb Certus
6316a6c86442660008f4393c,Utp,Utp
6316ab2303ed1f00085f797d,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6316ac8c8ad71a0008d82f27,Sise,Sise
6316b4dc03ed1f00085f7c26,Universidad Nacional De Ingenieria,Universidad Nacional de Ingeniería
6316b4dc03ed1f00085f7c26,Colegio La Salle,Colegio La Salle
6316b6daf4622c0008c26f40,Universidad Tecnologica Del Perú,Universidad Tecnológica del Perú S.A.C.
6312a4a8e5ee99003f085ecc,Instituto Certus,Instituto Certus
6312a4a8e5ee99003f0869ca,Universidad Privada Telesup,Universidad Privada Telesup
6312a4a8e5ee99003f0862b6,Ifb Certus,Ifb Certus
6316c0c85073940008a30f55,Instituto Certus,Instituto Certus
6316c4c50d11cc000ad3c0db,Sise,Sise
6316c4c50d11cc000ad3c0db,Computron,Computron
6316c6ca6442660008f4455c,Certus,Certus
6316c6da6442660008f44561,Cibertec,Cibertec
6312a4a8e5ee99003f0861f6,Addis,Addis
6316cffd8ad71a0008d83a39,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica Del Perú - Utp
6316cffd8ad71a0008d83a39,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6316d290f4622c0008c278b1,Certus,Certus
6316dce06442660008f44818,Colegio,Colegio
6316e9c2f4622c0008c27bac,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
6312a4a8e5ee99003f0868ec,Instituto Certus,Instituto Certus
63128e34844cb4003f22bc2c,Zegel Ipae,Zegel Ipae
6316ece503ed1f00085f88dc,Zegel Ipae,Zegel Ipae
6316ece503ed1f00085f88dc,Idat,Idat
6316ece503ed1f00085f88dc,Trilce,Trilce
6316ece503ed1f00085f88dc,Ipae,Ipae
6316ece503ed1f00085f88dc,Idat,Idat
6312a4a8e5ee99003f085c20,Instituto Sise,Instituto Sise
63128e34844cb4003f22c154,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63128e34844cb4003f22c154,Instituto Norbet Wiener,Instituto Norbet Wiener
63174f7e03ed1f00085f8be3,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63175977f4622c0008c2803c,Universidad San Juan Bautista,Universidad San Juan Bautista
63162c11844cb4003f239ad1,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
631774ee03ed1f00085f9661,Instituto San Ignacio De Loyola,Instituto San Ignacio De Loyola
631774ee03ed1f00085f9661,Instituto De Formación Bancaria,Instituto De Formación Bancaria
63177aa18ad71a0008d84cc9,Ucv,Ucv
63177aa18ad71a0008d84cc9,José Gálvez,José Gálvez
6312a4a8e5ee99003f085d8e,San Ignacio De Loyola - Isil,San Ignacio De Loyola - Isil
63178edb0d11cc000ad3e007,Certus,Certus
63179bfc8ad71a0008d8596a,Certus,Certus
631766b2e5ee99003f0aa522,Universidad César Vallejo,Universidad César Vallejo
631766b2e5ee99003f0aa522,Universidad Autónoma Del Estado De México,Universidad Autónoma Del Estado De México
6317a1026442660008f47555,Certus,Certus
6317a1026442660008f47555,"""5117"" Jorge Portocarrero Rebaza","""5117"" Jorge Portocarrero Rebaza"
6312a43d844cb4003f22e48e,Universidad Cesar Vallejo,Universidad Cesar Vallejo
6312a43d844cb4003f22e48e,Liceo Trujillo,Liceo Trujillo
6317a7a603ed1f00085fb858,Idat,Idat
6317a85103ed1f00085fb88b,Universidad César Vallejo,Universidad César Vallejo
6317a85103ed1f00085fb88b,I.e Aurelio Miro Quesada Sosa,I.e Aurelio Miro Quesada Sosa
6317a85103ed1f00085fb88b,I.e.p José María Arguedas,I.e.p José María Arguedas
6317a85103ed1f00085fb88b,I.e Jec Daniel Alcides Carrión,I.e Jec Daniel Alcides Carrión
6317966f0d11cc000ad3e293,Universidad Tecnologica Del Peru,Universidad Tecnologica Del Peru
6317b54f03ed1f00085fbd48,Universidad Nacional Del Callao,Universidad Nacional del Callao
6317b6ac03ed1f00085fbdf4,Idat,Idat
6317b6ac03ed1f00085fbdf4,Britanico,Britanico
6317b71a03ed1f00085fbe19,Universidad San Ignacio De Loyola - Usil,Universidad San Ignacio De Loyola - Usil
6317b71a03ed1f00085fbe19,Universidad Nebrija,Universidad Nebrija
6317b71a03ed1f00085fbe19,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6317b71a03ed1f00085fbe19,Instituto San Ignacio De Loyola - Isil,Instituto San Ignacio De Loyola - Isil
63162c11844cb4003f239afb,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
6317be3003ed1f00085fc21d,Instituto Idat,Instituto Idat
6317c0c20d11cc000ad3f9ad,Universidad Nacional Del Callao,Universidad Nacional del Callao
6317c6fc03ed1f00085fc67e,Certus,Certus
6317cd915073940008a34ecb,Nuestra Señora Del Rosario De Villa,Nuestra Señora Del Rosario De Villa
6317cd915073940008a34ecb,Sencico,Sencico
6312a4a8e5ee99003f08616c,Ifb Certus,Ifb Certus
6317db0919d98e0008e970e2,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6317dbba19d98e0008e9713f,Zegel Ipae,Zegel Ipae
6317dca619d98e0008e971c3,Sise,Sise
6317dfaacfc3230008d91339,Universidad Cesar Vallejo - Ucv,Universidad Cesar Vallejo - Ucv
6317e7b19bc8d90009561efb,Institución De Educación Superior Tecnológico Privado De Formación Bancaria,Institución De Educación Superior Tecnológico Privado De Formación Bancaria
63128e34844cb4003f22beb4,Universidad César Vallejo,Universidad César Vallejo
6317ed9a9bc8d90009562124,Universidad Tecnológica Del Perú - Utp,Universidad Tecnológica Del Perú - Utp
6317fd901c7bdc00081b740d,Certus Ifb,Certus Ifb
631800c48a691c00087bed56,Universidad Cesar Vallejo,Universidad Cesar Vallejo
631800a1c31a670008a53af0,Certus,Certus
631803e69bc8d900095625f1,Cibertec,Cibertec
6312a4a8e5ee99003f086c8e,"Universidad Particular ""san Martín De Porres""","Universidad Particular ""san Martín De Porres"""
63181183cfc3230008d91ebf,Contabilidad,Contabilidad
63181183cfc3230008d91ebf,Universidad Privada Telesup,Universidad Privada Telesup
63181a918a691c00087bf504,Icpna,Icpna
63181a918a691c00087bf504,Certus,Certus
63181c601c7bdc00081b7b6b,Universidad Alas Peruanas - Uap,Universidad Alas Peruanas - Uap
631820571c7bdc00081b7bba,Universidad De San Martín De Porres,Universidad de San Martín de Porres
6312a4a8e5ee99003f08591a,Certus,Certus
63182bde9bc8d90009562f0b,Certus,Certus
63182bde9bc8d90009562f0b,Icpna,Icpna
631831868a691c00087bf9e3,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
631831868a691c00087bf9e3,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
63186b1c19d98e0008e986f9,Instituto Superior Tecnológico “computronic Tech”,Instituto Superior Tecnológico “computronic Tech”
6318989019d98e0008e98826,Datatec,Datatec
6312a4a8e5ee99003f085a22,Universidad Privada Telesup,Universidad Privada Telesup
6318ba879bc8d90009563849,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63162c11844cb4003f239a71,Cetus-instituto,Cetus-instituto
63162c11844cb4003f239a77,Certus.,Certus.
63162c11844cb4003f239a77,I.s.t. Computronic Tech.,I.s.t. Computronic Tech.
631766b2e5ee99003f0aa54c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
6318bec2cfc3230008d92c47,Universidad Nacional Federico Villarreal - Unfv,Universidad Nacional Federico Villarreal
6318a42b8a691c00087bfdbe,Certus,Certus
6318c52a1c7bdc00081b8900,Universidad Cesar Vallejo - Ucv,Universidad Cesar Vallejo - Ucv
6318d3229bc8d90009563ea8,Universidad Tecnólogica Del Perú,Universidad Tecnólogica Del Perú
6318d4d71c7bdc00081b8c4c,Isam,Isam
6318d9721c7bdc00081b8e0e,San Pedro,San Pedro
6318da4e19d98e0008e997a7,Ifb Certus,Ifb Certus
6318da4e19d98e0008e997a7,Ifb Certus,Ifb Certus
6318dc34c31a670008a55405,Instituto De Formación Bancaria - Ifb,Instituto De Formación Bancaria - Ifb
6318dc34c31a670008a55405,Instituto Telesup,Instituto Telesup
6318dc34c31a670008a55405,Inei N° 34 - Chancay,Inei N° 34 - Chancay
6318e17d19d98e0008e9993a,Senati,Senati
6318e77b9bc8d9000956446d,Certus,Certus
6318ea5a8a691c00087c2f0e,Universidad Peruana De Ciencias Aplicadas - Upc,Universidad Peruana De Ciencias Aplicadas - Upc
6318ea5a8a691c00087c2f0e,Cetpro Computec,Cetpro Computec
6318ec8ccfc3230008d9406e,Sise,Sise
6318f2ce844cb4003f2841fd,Vitae Educación Financiera,Vitae Educación Financiera
63190d2c9bc8d90009565f48,Certus,Certus
63190f121c7bdc00081bac19,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
63191b3e8a691c00087c435f,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
63191cb21c7bdc00081bb1a1,Sise,Sise
63191eb01c7bdc00081bb275,Certus,Certus
63191f638a691c00087c45dd,"Ifb.
 Certus","Ifb.
 Certus"
631924dcc31a670008a57c6d,Certus,Certus
631925961c7bdc00081bb637,I.e Independencia,I.e Independencia
6319297319d98e0008e9c0d4,Utp,Utp
63192b761c7bdc00081bb94e,Ibe/ Innovacion Bancaria Y Empresarial,Ibe/ Innovacion Bancaria Y Empresarial
63192dcb8a691c00087c4f53,Centro Peruano De  Estudios Bancarios - Cepeban,Centro Peruano De  Estudios Bancarios - Cepeban
63192dcb8a691c00087c4f53,Instituto Gilda Liliana Ballivian Rosado,Instituto Gilda Liliana Ballivian Rosado
63192ddf19d98e0008e9c34d,Certus,Certus
63162c1c5073940008a29ea7,Universidad Cesar Vallejo,Universidad Cesar Vallejo
63162c11844cb4003f239b13,Certus,Certus
63162c11844cb4003f239b13,Certus,Certus
63194637cfc3230008d96781,Instituto Superior Tecnologico Sise,Instituto Superior Tecnologico Sise
6319486119d98e0008e9cfdd,Universidad Cesar Vallejo,Universidad Cesar Vallejo
6319486119d98e0008e9cfdd,Universidad Autonoma Del Estado De Mexico,Universidad Autonoma Del Estado De Mexico
6319486119d98e0008e9cfdd,Ifb,Ifb
6319587219d98e0008e9da2d,Ifb Certus,Ifb Certus
63195e0119d98e0008e9dbc3,Certus,Certus
63195e0119d98e0008e9dbc3,I.e. Mariano Melgar 6019,I.e. Mariano Melgar 6019
6312a4a8e5ee99003f086ae4,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
